Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Year,Month,Day,Weekday,Quarter,WeekOfYear,Sales_Lag_1,Sales_Lag_7,Sales_Lag_30,Rolling_Mean_7,Rolling_Mean_30
9402,CA-2014-159814,2014-06-24,6/28/2014,Standard Class,LP-17080,Liz Pelletier,Consumer,United States,Tucson,Arizona,85705,West,FUR-FU-10001731,Furniture,Furnishings,Acrylic Self-Standing Desk Frames,4.272,2,0.2,0.9612,2014,6,24,1,2,26,3.104,853.93,3.52,80.48,206.67003333333335
4848,CA-2014-164469,2014-06-25,6/27/2014,Second Class,GK-14620,Grace Kelly,Corporate,United States,Salem,Oregon,97301,West,OFF-AR-10003478,Office Supplies,Art,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",71.632,11,0.2,17.908,2014,6,25,2,2,26,4.272,82.782,3.392,78.88714285714286,208.9447
4849,CA-2014-164469,2014-06-25,6/27/2014,Second Class,GK-14620,Grace Kelly,Corporate,United States,Salem,Oregon,97301,West,OFF-AR-10000475,Office Supplies,Art,"Hunt BOSTON Vista Battery-Operated Pencil Sharpener, Black",9.328,1,0.2,0.8162,2014,6,25,2,2,26,71.632,170.058,95.968,55.925714285714285,206.0567
4847,CA-2014-164469,2014-06-25,6/27/2014,Second Class,GK-14620,Grace Kelly,Corporate,United States,Salem,Oregon,97301,West,TEC-PH-10002115,Technology,Phones,Plantronics 81402,263.96,5,0.2,19.797,2014,6,25,2,2,26,9.328,196.752,11.088,65.52685714285714,214.48576666666668
1098,CA-2014-159338,2014-06-25,6/28/2014,First Class,NS-18640,Noel Staavos,Corporate,United States,Los Angeles,California,90049,West,FUR-TA-10004147,Furniture,Tables,Hon 4060 Series Tables,447.84,5,0.2,11.196,2014,6,25,2,2,26,263.96,86.376,9.006,117.16457142857143,229.11356666666663
2279,CA-2014-104283,2014-06-27,7/1/2014,Standard Class,LM-17065,Liz MacKendrick,Consumer,United States,Southaven,Mississippi,38671,South,TEC-AC-10000109,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,223.96,4,0.0,53.7504,2014,6,27,4,2,26,447.84,20.016,206.991,146.29942857142856,229.67919999999998
2278,CA-2014-104283,2014-06-27,7/1/2014,Standard Class,LM-17065,Liz MacKendrick,Consumer,United States,Southaven,Mississippi,38671,South,FUR-TA-10001039,Furniture,Tables,KI Adjustable-Height Table,85.98,1,0.0,22.3548,2014,6,27,4,2,26,223.96,3.104,3.984,158.13885714285715,232.41240000000002
2277,CA-2014-104283,2014-06-27,7/1/2014,Standard Class,LM-17065,Liz MacKendrick,Consumer,United States,Southaven,Mississippi,38671,South,OFF-ST-10004337,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, 72h",306.2,5,0.0,0.0,2014,6,27,4,2,26,85.98,4.272,24.896,201.27142857142857,241.78920000000002
2924,CA-2014-156993,2014-06-28,7/4/2014,Standard Class,RW-19630,Rob Williams,Corporate,United States,Detroit,Michigan,48234,Central,OFF-FA-10003495,Office Supplies,Fasteners,Staples,6.08,1,0.0,3.04,2014,6,28,5,2,26,306.2,71.632,25.164,191.90685714285715,241.15306666666666
822,CA-2014-140858,2014-06-28,7/2/2014,Standard Class,CA-12775,Cynthia Arntzen,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-PA-10003395,Office Supplies,Paper,Xerox 1941,335.52,4,0.2,117.432,2014,6,28,5,2,26,6.08,9.328,1322.93,238.50571428571428,208.23940000000002
818,CA-2014-140858,2014-06-28,7/2/2014,Standard Class,CA-12775,Cynthia Arntzen,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-PA-10000304,Office Supplies,Paper,Xerox 1995,41.472,8,0.2,14.5152,2014,6,28,5,2,26,335.52,263.96,3.76,206.72171428571428,209.49646666666666
819,CA-2014-140858,2014-06-28,7/2/2014,Standard Class,CA-12775,Cynthia Arntzen,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-BI-10003094,Office Supplies,Binders,Self-Adhesive Ring Binder Labels,3.168,3,0.7,-2.4288,2014,6,28,5,2,26,41.472,447.84,44.416,143.19714285714286,208.12153333333333
820,CA-2014-140858,2014-06-28,7/2/2014,Standard Class,CA-12775,Cynthia Arntzen,Consumer,United States,Philadelphia,Pennsylvania,19140,East,FUR-CH-10001394,Furniture,Chairs,Global Leather Executive Chair,1228.465,5,0.3,0.0,2014,6,28,5,2,26,3.168,223.96,21.4,286.6978571428571,248.35703333333333
821,CA-2014-140858,2014-06-28,7/2/2014,Standard Class,CA-12775,Cynthia Arntzen,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-BI-10004230,Office Supplies,Binders,GBC Recycled Grain Textured Covers,31.086,3,0.7,-22.7964,2014,6,28,5,2,26,1228.465,85.98,36.84,278.85585714285713,248.16523333333333
5736,CA-2014-111773,2014-06-29,7/3/2014,Standard Class,JK-15625,Jim Karlsson,Consumer,United States,New York City,New York,10024,East,OFF-BI-10000174,Office Supplies,Binders,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",13.92,3,0.2,4.872,2014,6,29,6,2,26,31.086,306.2,104.01,237.10157142857142,245.16223333333335
777,CA-2014-165974,2014-06-29,7/6/2014,Standard Class,DL-12865,Dan Lawera,Consumer,United States,Cincinnati,Ohio,45231,East,OFF-AR-10003405,Office Supplies,Art,"Dixon My First Ticonderoga Pencil, #2",32.76,7,0.2,3.6855,2014,6,29,6,2,26,13.92,6.08,59.7,240.913,244.26423333333332
3148,CA-2014-109218,2014-06-30,7/3/2014,Second Class,AR-10825,Anthony Rawles,Corporate,United States,Los Angeles,California,90004,West,OFF-AR-10001374,Office Supplies,Art,"BIC Brite Liner Highlighters, Chisel Tip",32.4,5,0.0,10.368,2014,6,30,0,2,27,32.76,335.52,1214.85,197.61014285714285,204.84923333333333
4502,CA-2014-116757,2014-06-30,7/4/2014,Standard Class,MS-17980,Michael Stewart,Corporate,United States,Houston,Texas,77095,Central,OFF-PA-10002005,Office Supplies,Paper,Xerox 225,25.92,5,0.2,9.072,2014,6,30,0,2,27,32.4,41.472,19.65,195.3884285714286,205.05823333333333
8397,CA-2014-152254,2014-06-30,6/30/2014,Same Day,BD-11620,Brian DeCherney,Consumer,United States,Wilmington,North Carolina,28403,South,OFF-PA-10001144,Office Supplies,Paper,Xerox 1913,310.688,7,0.2,108.7408,2014,6,30,0,2,27,25.92,3.168,617.97,239.31985714285716,194.81550000000001
5154,US-2014-121566,2014-06-30,7/6/2014,Standard Class,CS-11860,Cari Schnelling,Consumer,United States,New York City,New York,10011,East,OFF-AR-10001026,Office Supplies,Art,"Sanford Uni-Blazer View Highlighters, Chisel Tip, Yellow",6.6,3,0.0,2.904,2014,6,30,0,2,27,310.688,1228.465,284.82,64.76771428571429,185.54149999999998
5153,US-2014-121566,2014-06-30,7/6/2014,Standard Class,CS-11860,Cari Schnelling,Consumer,United States,New York City,New York,10011,East,OFF-BI-10004528,Office Supplies,Binders,Cardinal Poly Pocket Divider Pockets for Ring Binders,2.688,1,0.2,0.84,2014,6,30,0,2,27,6.6,31.086,8.226,60.710857142857144,185.35689999999997
2690,CA-2014-123064,2014-06-30,7/2/2014,First Class,RA-19915,Russell Applegate,Consumer,United States,Chicago,Illinois,60653,Central,OFF-AR-10004582,Office Supplies,Art,BIC Brite Liner Grip Highlighters,5.248,4,0.2,1.64,2014,6,30,0,2,27,2.688,13.92,501.81,59.472,168.80483333333333
4503,CA-2014-116757,2014-06-30,7/4/2014,Standard Class,MS-17980,Michael Stewart,Corporate,United States,Houston,Texas,77095,Central,OFF-FA-10002815,Office Supplies,Fasteners,Staples,21.312,6,0.2,7.1928,2014,6,30,0,2,27,5.248,32.76,161.94,57.836571428571425,164.11723333333333
1414,CA-2014-146640,2014-06-30,7/5/2014,Standard Class,HA-14905,Helen Abelman,Consumer,United States,New York City,New York,10024,East,OFF-BI-10002867,Office Supplies,Binders,GBC Recycled Regency Composition Covers,334.768,7,0.2,108.7996,2014,6,30,0,2,27,21.312,32.4,853.93,101.032,146.81183333333334
1320,CA-2014-160773,2014-07-01,7/5/2014,Standard Class,LW-16825,Laurel Workman,Corporate,United States,Deltona,Florida,32725,South,OFF-BI-10000546,Office Supplies,Binders,Avery Durable Binders,5.184,6,0.7,-3.6288,2014,7,1,1,3,27,334.768,25.92,82.782,98.0697142857143,144.2252333333333
716,CA-2014-153150,2014-07-01,7/6/2014,Second Class,Dl-13600,Dorris liebe,Corporate,United States,Seattle,Washington,98105,West,OFF-BI-10003355,Office Supplies,Binders,Cardinal Holdit Business Card Pockets,19.92,5,0.2,6.972,2014,7,1,1,3,27,5.184,310.688,170.058,56.53142857142857,139.22063333333332
1319,CA-2014-160773,2014-07-01,7/5/2014,Standard Class,LW-16825,Laurel Workman,Corporate,United States,Deltona,Florida,32725,South,TEC-PH-10004586,Technology,Phones,Wilson SignalBoost 841262 DB PRO Amplifier Kit,575.92,2,0.2,71.99,2014,7,1,1,3,27,19.92,6.6,196.752,137.86285714285714,151.85956666666667
2734,CA-2014-107594,2014-07-02,7/6/2014,Standard Class,EH-13945,Eric Hoffmann,Consumer,United States,Plainfield,New Jersey,7060,East,OFF-AR-10000716,Office Supplies,Art,DIXON Ticonderoga Erasable Checking Pencils,5.58,1,0.0,2.1762,2014,7,2,2,3,27,575.92,2.688,86.376,138.27599999999998,149.16636666666668
2733,CA-2014-107594,2014-07-02,7/6/2014,Standard Class,EH-13945,Eric Hoffmann,Consumer,United States,Plainfield,New Jersey,7060,East,TEC-PH-10002923,Technology,Phones,"Logitech B530 USB Headset - headset - Full size, Binaural",73.98,2,0.0,19.9746,2014,7,2,2,3,27,5.58,5.248,20.016,148.09485714285714,150.96516666666668
6733,CA-2014-120096,2014-07-04,7/7/2014,First Class,KE-16420,Katrina Edelman,Corporate,United States,Aurora,Colorado,80013,West,OFF-PA-10001977,Office Supplies,Paper,Xerox 194,177.536,4,0.2,62.1376,2014,7,4,4,3,27,73.98,21.312,3.104,170.41257142857143,156.77956666666665
6734,CA-2014-120096,2014-07-04,7/7/2014,First Class,KE-16420,Katrina Edelman,Corporate,United States,Aurora,Colorado,80013,West,OFF-AP-10000692,Office Supplies,Appliances,Fellowes Mighty 8 Compact Surge Protector,32.432,2,0.2,3.2432,2014,7,4,4,3,27,177.536,334.768,4.272,127.22171428571427,157.71823333333333
7162,CA-2014-138709,2014-07-04,7/9/2014,Standard Class,MS-17770,Maxwell Schwartz,Consumer,United States,Richmond,Virginia,23223,South,OFF-PA-10004734,Office Supplies,Paper,Southworth Structures Collection,21.84,3,0.0,10.92,2014,7,4,4,3,27,32.432,5.184,71.632,129.60114285714286,156.05849999999998
7163,CA-2014-138709,2014-07-04,7/9/2014,Standard Class,MS-17770,Maxwell Schwartz,Consumer,United States,Richmond,Virginia,23223,South,OFF-BI-10000145,Office Supplies,Binders,Zipper Ring Binder Pockets,15.6,5,0.0,7.644,2014,7,4,4,3,27,21.84,19.92,9.328,128.98399999999998,156.26756666666668
3885,CA-2014-152849,2014-07-05,7/12/2014,Standard Class,DW-13195,David Wiener,Corporate,United States,Knoxville,Tennessee,37918,South,OFF-AR-10002833,Office Supplies,Art,Newell 322,4.368,3,0.2,0.3822,2014,7,5,5,3,27,15.6,575.92,263.96,47.33371428571427,147.6145
5437,CA-2014-103317,2014-07-05,7/8/2014,First Class,DM-13525,Don Miller,Corporate,United States,Palm Coast,Florida,32137,South,FUR-FU-10001591,Furniture,Furnishings,Advantus Panel Wall Certificate Holder - 8.5x11,19.52,2,0.2,5.368,2014,7,5,5,3,27,4.368,5.58,447.84,49.32514285714284,133.33716666666666
5438,CA-2014-103317,2014-07-05,7/8/2014,First Class,DM-13525,Don Miller,Corporate,United States,Palm Coast,Florida,32137,South,OFF-BI-10001787,Office Supplies,Binders,Wilson Jones Four-Pocket Poly Binders,9.81,5,0.7,-6.867,2014,7,5,5,3,27,19.52,73.98,223.96,40.15799999999998,126.19883333333333
5439,CA-2014-103317,2014-07-05,7/8/2014,First Class,DM-13525,Don Miller,Corporate,United States,Palm Coast,Florida,32137,South,FUR-FU-10003192,Furniture,Furnishings,Luxo Adjustable Task Clamp Lamp,213.216,3,0.2,15.9912,2014,7,5,5,3,27,9.81,177.536,85.98,45.25514285714284,130.44003333333333
687,CA-2014-157784,2014-07-05,7/8/2014,First Class,MC-17845,Michael Chen,Consumer,United States,Jackson,Mississippi,39212,South,OFF-LA-10001934,Office Supplies,Labels,Avery 516,14.62,2,0.0,6.8714,2014,7,5,5,3,27,213.216,32.432,306.2,42.71057142857141,120.72070000000001
686,CA-2014-157784,2014-07-05,7/8/2014,First Class,MC-17845,Michael Chen,Consumer,United States,Jackson,Mississippi,39212,South,TEC-AC-10003911,Technology,Accessories,NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router,479.97,3,0.0,163.1898,2014,7,5,5,3,27,14.62,21.84,6.08,108.15771428571428,136.51703333333333
688,CA-2014-157784,2014-07-05,7/8/2014,First Class,MC-17845,Michael Chen,Consumer,United States,Jackson,Mississippi,39212,South,OFF-PA-10000304,Office Supplies,Paper,Xerox 1995,19.44,3,0.0,9.3312,2014,7,5,5,3,27,479.97,15.6,335.52,108.70628571428571,125.98103333333333
1356,US-2014-160444,2014-07-05,7/5/2014,Same Day,DC-12850,Dan Campbell,Consumer,United States,Houston,Texas,77036,Central,OFF-ST-10001522,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",220.776,3,0.2,-44.1552,2014,7,5,5,3,27,19.44,4.368,41.472,139.6217142857143,131.95783333333333
3791,CA-2014-107139,2014-07-05,7/11/2014,Standard Class,DP-13390,Dennis Pardue,Home Office,United States,Los Angeles,California,90004,West,OFF-BI-10001670,Office Supplies,Binders,Vinyl Sectional Post Binders,180.96,6,0.2,67.86,2014,7,5,5,3,27,220.776,19.52,3.168,162.68457142857142,137.88423333333333
1357,US-2014-160444,2014-07-05,7/5/2014,Same Day,DC-12850,Dan Campbell,Consumer,United States,Houston,Texas,77036,Central,OFF-ST-10000563,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,281.424,11,0.2,-35.178,2014,7,5,5,3,27,180.96,9.81,1228.465,201.4865714285714,106.3162
1550,CA-2014-134278,2014-07-06,7/8/2014,First Class,EP-13915,Emily Phan,Consumer,United States,New York City,New York,10011,East,TEC-CO-10001046,Technology,Copiers,Canon Imageclass D680 Copier / Fax,559.992,1,0.2,174.9975,2014,7,6,6,3,27,281.424,213.216,31.086,251.026,123.94640000000001
6846,CA-2014-147543,2014-07-06,7/12/2014,Standard Class,BC-11125,Becky Castell,Home Office,United States,El Cajon,California,92020,West,FUR-CH-10000155,Furniture,Chairs,Global Comet Stacking Armless Chair,478.48,2,0.2,47.848,2014,7,6,6,3,27,559.992,14.62,13.92,317.29171428571425,139.43173333333334
4398,US-2014-138758,2014-07-07,7/11/2014,Standard Class,JL-15835,John Lee,Consumer,United States,Philadelphia,Pennsylvania,19120,East,FUR-CH-10002880,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",172.186,2,0.3,-46.7362,2014,7,7,0,3,28,478.48,479.97,32.76,273.3225714285714,144.07926666666665
4399,US-2014-138758,2014-07-07,7/11/2014,Standard Class,JL-15835,John Lee,Consumer,United States,Philadelphia,Pennsylvania,19120,East,FUR-FU-10003039,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",69.008,2,0.2,12.0764,2014,7,7,0,3,28,172.186,19.44,32.4,280.4037142857143,145.29953333333333
4780,CA-2014-150301,2014-07-08,7/10/2014,First Class,MH-18025,Michelle Huthwaite,Consumer,United States,Buffalo,New York,14215,East,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",63.882,1,0.1,10.647,2014,7,8,1,3,28,69.008,220.776,25.92,257.9902857142857,146.56493333333336
6288,CA-2014-100090,2014-07-08,7/12/2014,Standard Class,EB-13705,Ed Braxton,Corporate,United States,San Francisco,California,94122,West,FUR-TA-10003715,Furniture,Tables,Hon 2111 Invitation Series Corner Table,502.488,3,0.2,-87.9354,2014,7,8,1,3,28,63.882,180.96,310.688,303.92285714285714,152.95826666666667
6289,CA-2014-100090,2014-07-08,7/12/2014,Standard Class,EB-13705,Ed Braxton,Corporate,United States,San Francisco,California,94122,West,OFF-BI-10001597,Office Supplies,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",196.704,6,0.2,68.8464,2014,7,8,1,3,28,502.488,281.424,6.6,291.82,159.29506666666666
8174,CA-2014-114125,2014-07-09,7/13/2014,Standard Class,GH-14410,Gary Hansen,Home Office,United States,Los Angeles,California,90049,West,OFF-BI-10003291,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,41.904,6,0.2,14.1426,2014,7,9,2,3,28,196.704,559.992,2.688,217.80742857142857,160.60226666666665
3368,CA-2014-165379,2014-07-09,7/15/2014,Standard Class,BM-11650,Brian Moss,Corporate,United States,Dallas,Texas,75217,Central,OFF-PA-10002245,Office Supplies,Paper,Xerox 1895,14.352,3,0.2,4.485,2014,7,9,2,3,28,41.904,478.48,5.248,151.5034285714286,160.90573333333336
3367,CA-2014-165379,2014-07-09,7/15/2014,Standard Class,BM-11650,Brian Moss,Corporate,United States,Dallas,Texas,75217,Central,OFF-PA-10003072,Office Supplies,Paper,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",10.368,2,0.2,3.6288,2014,7,9,2,3,28,14.352,172.186,21.312,128.38657142857141,160.54093333333333
8175,CA-2014-114125,2014-07-09,7/13/2014,Standard Class,GH-14410,Gary Hansen,Home Office,United States,Los Angeles,California,90049,West,OFF-ST-10001505,Office Supplies,Storage,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",23.92,4,0.0,4.0664,2014,7,9,2,3,28,10.368,69.008,334.768,121.94542857142856,150.17933333333335
9243,CA-2014-113271,2014-07-09,7/14/2014,Standard Class,DS-13030,Darrin Sayre,Home Office,United States,San Francisco,California,94122,West,OFF-BI-10002609,Office Supplies,Binders,Avery Hidden Tab Dividers for Binding Systems,14.304,6,0.2,4.6488,2014,7,9,2,3,28,23.92,63.882,5.184,114.86285714285712,150.48333333333332
9246,CA-2014-113271,2014-07-09,7/14/2014,Standard Class,DS-13030,Darrin Sayre,Home Office,United States,San Francisco,California,94122,West,OFF-PA-10002365,Office Supplies,Paper,Xerox 1967,32.4,5,0.0,15.552,2014,7,9,2,3,28,14.304,502.488,19.92,47.70742857142856,150.89933333333332
9245,CA-2014-113271,2014-07-09,7/14/2014,Standard Class,DS-13030,Darrin Sayre,Home Office,United States,San Francisco,California,94122,West,OFF-AR-10003251,Office Supplies,Art,Prang Drawing Pencil Set,5.56,2,0.0,2.224,2014,7,9,2,3,28,32.4,196.704,575.92,20.40114285714284,131.88733333333332
8173,CA-2014-114125,2014-07-09,7/13/2014,Standard Class,GH-14410,Gary Hansen,Home Office,United States,Los Angeles,California,90049,West,OFF-LA-10004559,Office Supplies,Labels,Avery 49,2.88,1,0.0,1.4112,2014,7,9,2,3,28,5.56,41.904,5.58,14.8262857142857,131.79733333333334
9244,CA-2014-113271,2014-07-09,7/14/2014,Standard Class,DS-13030,Darrin Sayre,Home Office,United States,San Francisco,California,94122,West,FUR-BO-10004218,Furniture,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",119.833,1,0.15,7.049,2014,7,9,2,3,28,2.88,14.352,73.98,29.894999999999982,133.32576666666665
1029,CA-2014-163552,2014-07-11,7/15/2014,Standard Class,LA-16780,Laura Armstrong,Corporate,United States,Hackensack,New Jersey,7601,East,OFF-PA-10000474,Office Supplies,Paper,Easy-staple paper,177.2,5,0.0,83.284,2014,7,11,4,3,28,119.833,10.368,177.536,53.728142857142835,133.31456666666668
5802,CA-2014-123225,2014-07-11,7/14/2014,First Class,MN-17935,Michael Nguyen,Consumer,United States,El Paso,Texas,79907,Central,OFF-PA-10000552,Office Supplies,Paper,Xerox 200,10.368,2,0.2,3.6288,2014,7,11,4,3,28,177.2,23.92,32.432,51.792142857142835,132.5791
5801,CA-2014-123225,2014-07-11,7/14/2014,First Class,MN-17935,Michael Nguyen,Consumer,United States,El Paso,Texas,79907,Central,TEC-PH-10000895,Technology,Phones,Polycom VVX 310 VoIP phone,575.968,4,0.2,43.1976,2014,7,11,4,3,28,10.368,14.304,21.84,132.0298571428571,151.05003333333335
1033,CA-2014-163552,2014-07-11,7/15/2014,Standard Class,LA-16780,Laura Armstrong,Corporate,United States,Hackensack,New Jersey,7601,East,OFF-LA-10001175,Office Supplies,Labels,Avery 514,14.4,5,0.0,7.056,2014,7,11,4,3,28,575.968,32.4,15.6,129.45842857142856,151.01003333333335
6336,CA-2014-133305,2014-07-11,7/15/2014,Standard Class,MH-17455,Mark Hamilton,Consumer,United States,New York City,New York,10011,East,OFF-BI-10002954,Office Supplies,Binders,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,18.28,5,0.2,6.398,2014,7,11,4,3,28,14.4,5.56,4.368,131.2755714285714,151.47376666666665
6335,CA-2014-133305,2014-07-11,7/15/2014,Standard Class,MH-17455,Mark Hamilton,Consumer,United States,New York City,New York,10011,East,OFF-PA-10001970,Office Supplies,Paper,Xerox 1881,49.12,4,0.0,23.0864,2014,7,11,4,3,28,18.28,2.88,19.52,137.88128571428567,152.4604333333333
9934,CA-2014-166555,2014-07-11,7/14/2014,First Class,JK-15205,Jamie Kunitz,Consumer,United States,Niagara Falls,New York,14304,East,TEC-PH-10004912,Technology,Phones,Cisco SPA112 2 Port Phone Adapter,164.85,3,0.0,47.8065,2014,7,11,4,3,28,49.12,119.833,9.81,144.31228571428568,157.62843333333333
1031,CA-2014-163552,2014-07-11,7/15/2014,Standard Class,LA-16780,Laura Armstrong,Corporate,United States,Hackensack,New Jersey,7601,East,FUR-CH-10003379,Furniture,Chairs,Global Commerce Series High-Back Swivel/Tilt Chairs,854.94,3,0.0,213.735,2014,7,11,4,3,28,164.85,177.2,213.216,241.1322857142857,179.01923333333332
1030,CA-2014-163552,2014-07-11,7/15/2014,Standard Class,LA-16780,Laura Armstrong,Corporate,United States,Hackensack,New Jersey,7601,East,TEC-PH-10003885,Technology,Phones,Cisco SPA508G,197.97,3,0.0,57.4113,2014,7,11,4,3,28,854.94,10.368,14.62,267.9325714285714,185.1309
1032,CA-2014-163552,2014-07-11,7/15/2014,Standard Class,LA-16780,Laura Armstrong,Corporate,United States,Hackensack,New Jersey,7601,East,FUR-FU-10000629,Furniture,Furnishings,9-3/4 Diameter Round Wall Clock,124.11,9,0.0,52.1262,2014,7,11,4,3,28,197.97,575.968,479.97,203.38142857142856,173.2689
7399,CA-2014-124807,2014-07-12,7/15/2014,Second Class,ME-17725,Max Engle,Consumer,United States,Chicago,Illinois,60610,Central,OFF-PA-10001526,Office Supplies,Paper,Xerox 1949,35.856,9,0.2,12.9978,2014,7,12,5,3,28,124.11,14.4,19.44,206.4465714285714,173.8161
338,CA-2014-129924,2014-07-12,7/17/2014,Standard Class,AC-10420,Alyssa Crouse,Corporate,United States,San Francisco,California,94122,West,OFF-BI-10003314,Office Supplies,Binders,Tuff Stuff Recycled Round Ring Binders,7.712,2,0.2,2.7956,2014,7,12,5,3,28,35.856,18.28,220.776,204.93685714285712,166.71396666666666
8317,CA-2014-161508,2014-07-12,7/16/2014,Standard Class,PV-18985,Paul Van Hugh,Home Office,United States,League City,Texas,77573,Central,OFF-PA-10001804,Office Supplies,Paper,Xerox 195,16.032,3,0.2,5.6112,2014,7,12,5,3,28,7.712,49.12,180.96,200.21,161.21636666666666
8316,CA-2014-161508,2014-07-12,7/16/2014,Standard Class,PV-18985,Paul Van Hugh,Home Office,United States,League City,Texas,77573,Central,OFF-AR-10003158,Office Supplies,Art,Fluorescent Highlighters by Dixon,22.288,7,0.2,3.9004,2014,7,12,5,3,28,16.032,164.85,281.424,179.844,152.57850000000002
8315,CA-2014-161508,2014-07-12,7/16/2014,Standard Class,PV-18985,Paul Van Hugh,Home Office,United States,League City,Texas,77573,Central,OFF-FA-10001561,Office Supplies,Fasteners,Stockwell Push Pins,3.488,2,0.2,0.5668,2014,7,12,5,3,28,22.288,854.94,559.992,58.207999999999984,134.02836666666667
1222,CA-2014-110184,2014-07-12,7/16/2014,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,Los Angeles,California,90036,West,TEC-PH-10000439,Technology,Phones,GE DSL Phone Line Filter,255.936,8,0.2,28.7928,2014,7,12,5,3,28,3.488,197.97,478.48,66.48885714285713,126.61023333333333
1221,CA-2014-110184,2014-07-12,7/16/2014,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,Los Angeles,California,90036,West,OFF-ST-10000107,Office Supplies,Storage,Fellowes Super Stor/Drawer,249.75,9,0.0,44.955,2014,7,12,5,3,28,255.936,124.11,172.186,84.43742857142855,129.19570000000002
2982,CA-2014-131310,2014-07-12,7/18/2014,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Seattle,Washington,98115,West,FUR-CH-10001797,Furniture,Chairs,"Safco Chair Connectors, 6/Carton",123.136,4,0.2,13.8528,2014,7,12,5,3,28,249.75,35.856,69.008,96.90599999999998,130.99996666666667
339,CA-2014-129924,2014-07-12,7/17/2014,Standard Class,AC-10420,Alyssa Crouse,Corporate,United States,San Francisco,California,94122,West,FUR-TA-10004575,Furniture,Tables,Hon 5100 Series Wood Tables,698.352,3,0.2,-17.4588,2014,7,12,5,3,28,123.136,7.712,63.882,195.56885714285713,152.14896666666667
8314,CA-2014-161508,2014-07-12,7/16/2014,Standard Class,PV-18985,Paul Van Hugh,Home Office,United States,League City,Texas,77573,Central,FUR-CH-10002126,Furniture,Chairs,Hon Deluxe Fabric Upholstered Stacking Chairs,512.358,3,0.3,-14.6388,2014,7,12,5,3,28,698.352,16.032,502.488,266.4725714285714,152.47796666666667
2983,CA-2014-131310,2014-07-12,7/18/2014,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Seattle,Washington,98115,West,OFF-BI-10003094,Office Supplies,Binders,Self-Adhesive Ring Binder Labels,11.264,4,0.2,3.8016,2014,7,12,5,3,28,512.358,22.288,196.704,264.89771428571424,146.29663333333335
7400,CA-2014-124807,2014-07-12,7/15/2014,Second Class,ME-17725,Max Engle,Consumer,United States,Chicago,Illinois,60610,Central,TEC-AC-10002857,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 1/Pack",23.84,4,0.2,3.278,2014,7,12,5,3,28,11.264,3.488,41.904,267.8051428571428,145.6945
4552,US-2014-165862,2014-07-13,7/17/2014,Standard Class,GK-14620,Grace Kelly,Corporate,United States,Los Angeles,California,90049,West,FUR-TA-10002855,Furniture,Tables,Bevis Round Conference Table Top & Single Column Base,351.216,3,0.2,4.3902,2014,7,13,6,3,28,23.84,255.936,14.352,281.41657142857144,156.92329999999998
6933,CA-2014-164182,2014-07-14,7/18/2014,Standard Class,ST-20530,Shui Tom,Consumer,United States,Philadelphia,Pennsylvania,19140,East,TEC-PH-10002583,Technology,Phones,iOttie HLCRIO102 Car Mount,23.988,2,0.4,-13.993,2014,7,14,0,3,29,351.216,249.75,10.368,249.16485714285713,157.3773
6934,CA-2014-164182,2014-07-14,7/18/2014,Standard Class,ST-20530,Shui Tom,Consumer,United States,Philadelphia,Pennsylvania,19140,East,FUR-FU-10001057,Furniture,Furnishings,Tensor Track Tree Floor Lamp,31.984,2,0.2,1.1994,2014,7,14,0,3,29,23.988,123.136,23.92,236.14314285714286,157.6461
